# Wlen(nm) Transmission
1.925191313464564018e+03 8.402386754226724985e-01
1.925197805586924233e+03 8.417903668464219447e-01
1.925204309219861670e+03 8.432028692303814577e-01
1.925210921268636412e+03 8.444867501840015445e-01
1.925217367227023033e+03 8.456375016591639593e-01
1.925223973595664120e+03 8.466353847252973130e-01
1.925230482258155234e+03 8.474419792170614363e-01
1.925236967795818146e+03 8.479907612045066712e-01
1.925243596830668821e+03 8.481712368411693515e-01
1.925250042327439814e+03 8.478279479720378653e-01
1.925256629967883782e+03 8.468044844519975189e-01
1.925263156249040321e+03 8.450525114936502380e-01
1.925269622612140438e+03 8.427909413848284625e-01
1.925276269711792565e+03 8.406137368754909023e-01
1.925282714746693955e+03 8.392853001411928471e-01
1.925289282579376504e+03 8.393411996569654088e-01
1.925295827558199107e+03 8.409739084073288851e-01
1.925302273666982728e+03 8.440505295242474171e-01
1.925308939910625213e+03 8.480457346000712660e-01
1.925315384483403250e+03 8.521958974701724365e-01
1.925321931428297376e+03 8.559197417541379860e-01
1.925328496184248024e+03 8.589889735417205463e-01
1.925334940487119866e+03 8.614096881675997741e-01
1.925341587896652527e+03 8.633054147133044642e-01
1.925348051536185039e+03 8.648212104241426168e-01
1.925354576512799213e+03 8.660700132490173342e-01
1.925361162125804867e+03 8.671301203463915863e-01
1.925367605966149540e+03 8.680519122040315505e-01
1.925374230773492400e+03 8.688641005751104318e-01
1.925380715903655528e+03 8.695812486091875071e-01
1.925387217831034832e+03 8.702072078882696626e-01
1.925393825381486067e+03 8.707372616706845481e-01
1.925400268759049368e+03 8.711644068473950453e-01
1.925406869882972160e+03 8.714895649823770629e-01
1.925413377584431373e+03 8.717357230038816907e-01
1.925419855381154548e+03 8.719575311787469696e-01
1.925426485949907146e+03 8.722295414946883430e-01
1.925432928864434643e+03 8.726153713598930883e-01
1.925439505223241895e+03 8.731457542695736374e-01
1.925446036577127416e+03 8.738143126174063857e-01
1.925452489161309131e+03 8.745764547418497514e-01
1.925459143829682716e+03 8.753616066046737698e-01
1.925465586280919752e+03 8.761047366460796848e-01
1.925472136792450328e+03 8.767679998766014782e-01
1.925478692880357585e+03 8.773420195439554092e-01
1.925485135060998800e+03 8.778344487461343659e-01
1.925491783127658437e+03 8.782574604956346898e-01
1.925498241007119987e+03 8.786219550520066868e-01
1.925504764588747094e+03 8.789338704222507959e-01
1.925511346492736038e+03 8.791948724699785167e-01
1.925517788209682067e+03 8.794022590837081710e-01
1.925524408711265551e+03 8.795468423212455811e-01
1.925530893041647232e+03 8.796132725239229622e-01
1.925537388610279777e+03 8.795788857717079523e-01
1.925543997412875797e+03 8.794202850197184729e-01
1.925550438665872662e+03 8.791315256760551256e-01
1.925557030519011505e+03 8.787468248338943244e-01
1.925563542383114282e+03 8.783594826799880906e-01
1.925570008855194374e+03 8.780933820883329854e-01
1.925576645639389199e+03 8.780392258335175670e-01
1.925583086428181105e+03 8.782274765192492616e-01
1.925589648549042067e+03 8.786311406434818005e-01
1.925596189030133473e+03 8.791643200966630101e-01
1.925602629547787728e+03 8.797013539708019580e-01
1.925609286944625410e+03 8.801402889749059266e-01
1.925615731495219507e+03 8.804399954678949758e-01
1.925622262799503687e+03 8.806015437980615479e-01
1.925628832981315099e+03 8.806447279043307930e-01
1.925635273034359216e+03 8.805896405508305547e-01
1.925641898978454947e+03 8.804458534173711381e-01
1.925648373865598387e+03 8.802153168788491300e-01
1.925654873268539177e+03 8.798964102848474411e-01
1.925661474235269907e+03 8.794941513454512805e-01
1.925667913823448771e+03 8.790320357567029674e-01
1.925674507229760593e+03 8.785368882349241515e-01
1.925681013537927129e+03 8.780131950828636844e-01
1.925687479954292257e+03 8.774398259326555705e-01
1.925694112790607278e+03 8.767710799009558187e-01
1.925700551913665095e+03 8.759215012435146441e-01
1.925707111696684478e+03 8.747500262524812165e-01
1.925713650510816024e+03 8.730573697863317495e-01
1.925720089362194358e+03 8.705602341429243829e-01
1.925726742138475629e+03 8.669130523198835814e-01
1.925733187303617342e+03 8.618858953790781152e-01
1.925739712377367368e+03 8.556323729096680930e-01
1.925746284782872408e+03 8.490342675752773349e-01
1.925752723168723151e+03 8.435479253416207079e-01
1.925759340598578547e+03 8.403447791897062924e-01
1.925765819991913759e+03 8.398709366477111748e-01
1.925772309269950711e+03 8.419507202962672743e-01
1.925778916352704528e+03 8.457121315719416943e-01
1.925785354272772111e+03 8.496295497890288262e-01
1.925791935269480746e+03 8.523026556940177523e-01
1.925798449977161681e+03 8.530417599849221544e-01
1.925804902372574361e+03 8.517564333507807728e-01
1.925811545218919264e+03 8.487365216590717631e-01
1.925817982672947437e+03 8.445721517364966902e-01
1.925824526149321400e+03 8.400899499442392449e-01
1.925831077257967081e+03 8.360580805529007620e-01
1.925837514439773486e+03 8.328721225691161356e-01
1.925844148623128149e+03 8.305894279433921890e-01
1.925850608367855557e+03 8.290518436278699888e-01
1.925857113236238320e+03 8.279475180267729106e-01
1.925863701832935931e+03 8.269489965597430770e-01
1.925870138548295472e+03 8.258598357025471737e-01
1.925876733485508339e+03 8.246128100588394627e-01
1.925883231356101533e+03 8.231546872716904995e-01
1.925889696528369541e+03 8.212821682345166074e-01
1.925896323700673520e+03 8.186344046053258827e-01
1.925902759949330402e+03 8.149119842855976348e-01
1.925909314551999159e+03 8.099691300988746123e-01
1.925915851636290427e+03 8.037430385643135056e-01
1.925922287612332866e+03 7.961684929599388560e-01
1.925928931270996827e+03 7.870901839969227654e-01
1.925935378641481520e+03 7.762323694520129047e-01
1.925941891820736146e+03 7.632046573957838032e-01
1.925948469207025255e+03 7.474633329690349992e-01
1.925954904715956673e+03 7.282761372297145153e-01
1.925961506312336951e+03 7.046320159944106098e-01
1.925967994623352070e+03 6.750996293696306383e-01
1.925974465289853470e+03 6.377517342456319183e-01
1.925981084066909943e+03 5.902116741305185599e-01
1.925987519108474316e+03 5.302924346265021072e-01
1.925994077552953286e+03 4.572133176824157985e-01
1.926000607893545748e+03 3.733136286046230268e-01
1.926007042662102094e+03 2.853752065757864664e-01
1.926013688509727672e+03 2.030865251619003997e-01
1.926020130788486995e+03 1.356906059312053547e-01
1.926026644990978411e+03 8.959839305327850500e-02
1.926033218450663526e+03 6.604074356881210750e-02
1.926039652751444237e+03 5.940008976573041277e-02
1.926046253717492164e+03 6.013922084659874961e-02
1.926052739754596132e+03 6.006296981203240737e-02
1.926059208624545136e+03 5.480430253282846803e-02
1.926065826293306600e+03 4.390399625820152335e-02
1.926072260126054971e+03 3.036579730777819175e-02
1.926078815119692308e+03 1.900519480143061241e-02
1.926085346005402698e+03 1.445690615394088115e-02
1.926091779564749686e+03 2.037994689556163821e-02
1.926098420306818753e+03 3.970151691430979374e-02
1.926104864784534129e+03 7.440071093799384416e-02
1.926111372714458184e+03 1.246648635825995804e-01
1.926117949539506526e+03 1.884453520899639911e-01
1.926124382630411446e+03 2.613969614681106446e-01
1.926130975668456358e+03 3.375067333084398324e-01
1.926137466725482000e+03 4.107797687733065750e-01
1.926143926499918734e+03 4.769831956395308437e-01
1.926150550355507221e+03 5.342010064083996257e-01
1.926156982977713142e+03 5.823205223828645805e-01
1.926163527219681555e+03 6.222169327229577496e-01
1.926170065947497733e+03 6.551495293945684972e-01
1.926176498295908459e+03 6.823706134853846361e-01
1.926183126629724256e+03 7.049394108393695069e-01
1.926189580605252331e+03 7.237370365826003571e-01
1.926196074958621693e+03 7.394864063249799724e-01
1.926202662449178661e+03 7.527542458995852837e-01
1.926209094328480205e+03 7.639909096916107645e-01
1.926215672132664849e+03 7.735465228714895058e-01
1.926222175511626801e+03 7.816909774685038004e-01
1.926228618883404124e+03 7.886428389576320974e-01
1.926235256229122115e+03 7.945686147597466054e-01
1.926241687639057318e+03 7.995940781410653120e-01
1.926248213820338606e+03 8.038112592973474246e-01
1.926254767695434111e+03 8.072710652313065394e-01
1.926261198831179854e+03 8.099734952958411727e-01
1.926267807445852895e+03 8.118488091511484317e-01
1.926274278226235992e+03 8.127662832642176260e-01
1.926280751690870375e+03 8.125984777830507211e-01
1.926287357155269547e+03 8.113553459988877004e-01
1.926293787821237856e+03 8.093925331278780666e-01
1.926300343077509751e+03 8.074774541514193604e-01
1.926306866088611741e+03 8.064052079892436442e-01
1.926313296480148438e+03 8.065973449067005419e-01
1.926319933151683472e+03 8.081445113781475786e-01
1.926326374085662110e+03 8.108005212537937600e-01
1.926332874889038749e+03 8.138662309723428967e-01
1.926339451224779850e+03 8.165127657929397431e-01
1.926345881146128704e+03 8.182658158287013928e-01
1.926352462722568816e+03 8.190147910926744990e-01
1.926358957623046763e+03 8.188463496932628649e-01
1.926365402878562463e+03 8.179403158133217167e-01
1.926372033633334468e+03 8.164287307392162907e-01
1.926378463084237637e+03 8.143312821202634000e-01
1.926384988470338385e+03 8.115541521918550050e-01
1.926391538431985509e+03 8.078673258917372646e-01
1.926397967608060981e+03 8.028460414645014476e-01
1.926404572747943348e+03 7.958235157563376960e-01
1.926411042293068022e+03 7.858584107859596379e-01
1.926417510393110888e+03 7.718281338935830682e-01
1.926424116511071816e+03 7.529166263403540560e-01
1.926430545216290284e+03 7.294492822656132303e-01
1.926437092427191374e+03 7.039196733310552068e-01
1.926443618771212641e+03 6.809884187624997143e-01
1.926450047201360121e+03 6.652100878580003984e-01
1.926456673146053618e+03 6.588460579668657946e-01
1.926463120092999816e+03 6.615996253639877533e-01
1.926469608278451005e+03 6.707825973372043560e-01
1.926476192517263371e+03 6.818186351088555419e-01
1.926482620476142074e+03 6.907407198351135369e-01
1.926489186752016167e+03 6.966052855796621701e-01
1.926495692236782361e+03 7.006889665196497363e-01
1.926502120299840726e+03 7.044954453625001944e-01
1.926508763529810722e+03 7.086943846735435093e-01
1.926515191017162351e+03 7.124014742441217019e-01
1.926521696526994901e+03 7.130834440257128870e-01
1.926528261646227065e+03 7.080515180941707731e-01
1.926534688858111394e+03 6.966745891675903968e-01
1.926541271437222804e+03 6.816048537167925803e-01
1.926547758823011236e+03 6.676215446289641697e-01
1.926554202469106485e+03 6.590036571915941499e-01
1.926560828319925349e+03 6.582145806362705853e-01
1.926567255059870149e+03 6.655203730811167784e-01
1.926573775131148750e+03 6.785868384156675814e-01
1.926580323892277875e+03 6.932166101855270490e-01
1.926586750356511857e+03 7.056387996626009018e-01
1.926593346475214503e+03 7.138879920163088144e-01
1.926599818524211287e+03 7.177978568841389961e-01
1.926606274989207805e+03 7.182431674508298336e-01
1.926612886223551186e+03 7.162385072977722755e-01
1.926619312215433183e+03 7.125641052194157110e-01
1.926625844083312359e+03 7.076993569741872880e-01
1.926632379249723726e+03 7.019003450689851320e-01
1.926638804965650706e+03 6.952941404345664989e-01
1.926645411858389480e+03 6.879331117586687805e-01
1.926651871334689304e+03 6.798372121627159759e-01
1.926658337852541536e+03 6.710127186267558219e-01
1.926664937234994341e+03 6.614545382378128613e-01
1.926671362478156198e+03 6.511362429073594971e-01
1.926677903375879851e+03 6.399968259718179509e-01
1.926684427712868683e+03 6.279426187914249891e-01
1.926690852679831323e+03 6.148435987129252656e-01
1.926697467579137992e+03 6.005194164055730477e-01
1.926703917248748439e+03 5.847513340008302363e-01
1.926710391051496799e+03 5.672632949297778948e-01
1.926716981348556146e+03 5.477020634297875556e-01
1.926723405842340753e+03 5.256801977212135490e-01
1.926729953001238073e+03 5.008703043235763763e-01
1.926736469276011348e+03 4.732159106874924137e-01
1.926742893493353222e+03 4.432003284341505256e-01
1.926749513629845751e+03 4.119352808702008706e-01
1.926755956260684570e+03 3.807627803742174022e-01
1.926762434578456805e+03 3.506168043082211749e-01
1.926769018558531798e+03 3.218303810908380580e-01
1.926775442302281590e+03 2.942801993126651916e-01
1.926781992951767279e+03 2.674071458046647365e-01
1.926788503933447373e+03 2.402805145602366910e-01
1.926794927400509323e+03 2.121694069030535257e-01
1.926801550002890508e+03 1.829897166995722302e-01
1.926807988364791072e+03 1.531801458890125478e-01
1.926814468425797941e+03 1.234911036892561292e-01
1.926821048859212624e+03 9.498634242395539995e-02
1.926827471852269582e+03 6.900394189420896995e-02
1.926834023219841583e+03 4.684438715524516517e-02
1.926840531679465130e+03 2.937323004511379829e-02
1.926846954395589137e+03 1.677786634992560130e-02
1.926853576690643877e+03 8.585618689461829364e-03
1.926860013555355408e+03 3.860439159847224664e-03
1.926866492585889546e+03 1.489627964734359551e-03
1.926873072244886089e+03 4.790168823750106460e-04
1.926879494486589920e+03 1.235131821796560262e-04
1.926886043797828279e+03 3.057963258183397400e-05
1.926892552508348899e+03 4.938557276780996283e-05
1.926898974472875580e+03 nan
1.926905593685470649e+03 6.738577024300709600e-04
1.926912031826659813e+03 1.853591526074310986e-03
1.926918507051096185e+03 4.324984296389811599e-03
1.926925088709832607e+03 8.780766440808768572e-03
1.926931510199524610e+03 1.582806754588194156e-02
1.926938054678089884e+03 2.578721087026204783e-02
1.926944566414379324e+03 3.855456852934183165e-02
1.926950987626648384e+03 5.352940545790437626e-02
1.926957600979729705e+03 6.969390412600122431e-02
1.926964043172983111e+03 8.584238400483459874e-02
1.926970511813773783e+03 1.008123953020566010e-01
1.926977098248329412e+03 1.136215757179131203e-01
1.926983518985349065e+03 1.235639401289089917e-01
1.926990055852979367e+03 1.302294096294659420e-01
1.926996573391831362e+03 1.334485630443836557e-01
1.927002993851182509e+03 1.332457635364384663e-01
1.927009598565773786e+03 1.298003956003131731e-01
1.927016047588597303e+03 1.234117968848194025e-01
1.927022506866274398e+03 1.144781993827880123e-01
1.927029100854648277e+03 1.034734541561137255e-01
1.927035520838334378e+03 9.094450207728169144e-02
1.927042047314846513e+03 7.750124808745852134e-02
1.927048573434973832e+03 6.379207940192999082e-02
1.927054993140746774e+03 5.048245634059649045e-02
1.927061586435948357e+03 3.820265841468643842e-02
1.927068045067771891e+03 2.747171457373187922e-02
1.927074492200940540e+03 1.863299979618925767e-02
1.927081096523055521e+03 1.182222051285386315e-02
1.927087515752747777e+03 6.947877019005656296e-03
1.927094029056031331e+03 3.735368634617272990e-03
1.927100566538073053e+03 1.811605717264212854e-03
1.927106985489605677e+03 7.792523425907442111e-04
1.927113564582592971e+03 2.911234402826020544e-04
1.927120035604769328e+03 9.219766575402990616e-05
1.927126467810111308e+03 2.383784890634634332e-05
1.927133085247813824e+03 4.745853378329714167e-06
1.927139503722849895e+03 6.710779589160994865e-07
1.927146001068870191e+03 5.895872694731841633e-08
1.927152552695388749e+03 7.358365208556620350e-09
1.927158970892018715e+03 8.383529536595916279e-08
1.927165532998039453e+03 nan
1.927172019193847973e+03 nan
1.927178437111981339e+03 2.018006695573880819e-05
1.927185063597225508e+03 6.844562720292589352e-05
1.927191484742897501e+03 1.909194051312166393e-04
1.927197963345691278e+03 4.511664509608737019e-04
1.927204531901175642e+03 9.217243292839619271e-04
1.927210949342241065e+03 1.654205592420920001e-03
1.927217491674614621e+03 nan
1.927223995829261639e+03 3.787428842518783274e-03
1.927230412991583307e+03 4.910565715990867705e-03
1.927237018672494514e+03 5.780593983500374559e-03
1.927243458807142360e+03 6.188109792412556376e-03
1.927249915878816864e+03 6.023550115573524620e-03
1.927256504149685497e+03 5.323482676854876874e-03
1.927262920834522220e+03 4.257247444802958816e-03
1.927269440604639158e+03 3.061466329575398757e-03
1.927275965505258910e+03 1.960320220820116737e-03
1.927282381911105858e+03 1.102202789877168273e-03
1.927288963998354347e+03 5.348984782150592544e-04
1.927295425909831692e+03 2.198041353310074527e-04
