# Wlen(nm) Transmission
1.925171646886115923e+03 8.296135322722534289e-01
1.925178243027075496e+03 8.318017351462555498e-01
1.925184689446824223e+03 8.337567504838859778e-01
1.925191313464564018e+03 8.355072874265885297e-01
1.925197805586924233e+03 8.370898088221293554e-01
1.925204309219861670e+03 8.385312933353337161e-01
1.925210921268636412e+03 8.398425659209594052e-01
1.925217367227023033e+03 8.410188354227051688e-01
1.925223973595664120e+03 8.420396920819697151e-01
1.925230482258155234e+03 8.428657544168659532e-01
1.925236967795818146e+03 8.434289951556744880e-01
1.925243596830668821e+03 8.436164598372853929e-01
1.925250042327439814e+03 8.432693562730489978e-01
1.925256629967883782e+03 8.422280823554800788e-01
1.925263156249040321e+03 8.404435907824392427e-01
1.925269622612140438e+03 8.381400907060646555e-01
1.925276269711792565e+03 8.359252514971212689e-01
1.925282714746693955e+03 8.345806048152775158e-01
1.925289282579376504e+03 8.346532653704190619e-01
1.925295827558199107e+03 8.363376277571474837e-01
1.925302273666982728e+03 8.394936155839987091e-01
1.925308939910625213e+03 8.435818097985992026e-01
1.925315384483403250e+03 8.478212991958818945e-01
1.925321931428297376e+03 8.516183117519278145e-01
1.925328496184248024e+03 8.547414459133388931e-01
1.925334940487119866e+03 8.572011349344766939e-01
1.925341587896652527e+03 8.591267410913574487e-01
1.925348051536185039e+03 8.606673633140137225e-01
1.925354576512799213e+03 8.619382005975029237e-01
1.925361162125804867e+03 8.630184657990923602e-01
1.925367605966149540e+03 8.639589155589206815e-01
1.925374230773492400e+03 8.647883853722063696e-01
1.925380715903655528e+03 8.655213960003262930e-01
1.925387217831034832e+03 8.661616501994348072e-01
1.925393825381486067e+03 8.667041594630726653e-01
1.925400268759049368e+03 8.671416387861832220e-01
1.925406869882972160e+03 8.674749512689627906e-01
1.925413377584431373e+03 8.677275378057457411e-01
1.925419855381154548e+03 8.679552190481671925e-01
1.925426485949907146e+03 8.682341714382554310e-01
1.925432928864434643e+03 8.686293739771778766e-01
1.925439505223241895e+03 8.691722181542899106e-01
1.925446036577127416e+03 8.698561698058765446e-01
1.925452489161309131e+03 8.706356189488938524e-01
1.925459143829682716e+03 8.714384172007140217e-01
1.925465586280919752e+03 8.721980949398183691e-01
1.925472136792450328e+03 8.728760149984305938e-01
1.925478692880357585e+03 8.734626401879158619e-01
1.925485135060998800e+03 8.739658600601246663e-01
1.925491783127658437e+03 8.743982287473799353e-01
1.925498241007119987e+03 8.747709764282212141e-01
1.925504764588747094e+03 8.750902360805045133e-01
1.925511346492736038e+03 8.753577342658599436e-01
1.925517788209682067e+03 8.755706938146842200e-01
1.925524408711265551e+03 8.757196550234563892e-01
1.925530893041647232e+03 8.757887617582739148e-01
1.925537388610279777e+03 8.757546301208594119e-01
1.925543997412875797e+03 8.755931729069641456e-01
1.925550438665872662e+03 8.752982516821433689e-01
1.925557030519011505e+03 8.749048824080084552e-01
1.925563542383114282e+03 8.745085380491113280e-01
1.925570008855194374e+03 8.742360903170490749e-01
1.925576645639389199e+03 8.741805114093545992e-01
1.925583086428181105e+03 8.743730541531793410e-01
1.925589648549042067e+03 8.747861638208905832e-01
1.925596189030133473e+03 8.753319533938165309e-01
1.925602629547787728e+03 8.758818347972646690e-01
1.925609286944625410e+03 8.763314744817441992e-01
1.925615731495219507e+03 8.766386532928232000e-01
1.925622262799503687e+03 8.768042935988288322e-01
1.925628832981315099e+03 8.768485107389706323e-01
1.925635273034359216e+03 8.767917947063369466e-01
1.925641898978454947e+03 8.766439202813789411e-01
1.925648373865598387e+03 8.764069395989353417e-01
1.925654873268539177e+03 8.760794555453265131e-01
1.925661474235269907e+03 8.756669299184168809e-01
1.925667913823448771e+03 8.751936384237171129e-01
1.925674507229760593e+03 8.746871860821026079e-01
1.925681013537927129e+03 8.741521884169041190e-01
1.925687479954292257e+03 8.735669671745293074e-01
1.925694112790607278e+03 8.728847249191071800e-01
1.925700551913665095e+03 8.720180131012997826e-01
1.925707111696684478e+03 8.708224918730590458e-01
1.925713650510816024e+03 8.690942686461212707e-01
1.925720089362194358e+03 8.665436956834092763e-01
1.925726742138475629e+03 8.628176693079057102e-01
1.925733187303617342e+03 8.576813746826774665e-01
1.925739712377367368e+03 8.512920044952440035e-01
1.925746284782872408e+03 8.445505622239821708e-01
1.925752723168723151e+03 8.389447994141273623e-01
1.925759340598578547e+03 8.356713788846796831e-01
1.925765819991913759e+03 8.351860553066368098e-01
1.925772309269950711e+03 8.373095284434052266e-01
1.925778916352704528e+03 8.411509490165522962e-01
1.925785354272772111e+03 8.451519947522355691e-01
1.925791935269480746e+03 8.478824693132405166e-01
1.925798449977161681e+03 8.486378116183989073e-01
1.925804902372574361e+03 8.473253535361999766e-01
1.925811545218919264e+03 8.442411721782604461e-01
1.925817982672947437e+03 8.399881037561839348e-01
1.925824526149321400e+03 8.354104611897859023e-01
1.925831077257967081e+03 8.312928134194002006e-01
1.925837514439773486e+03 8.280391413058116878e-01
1.925844148623128149e+03 8.257080788127961757e-01
1.925850608367855557e+03 8.241380596263789826e-01
1.925857113236238320e+03 8.230103997768234425e-01
1.925863701832935931e+03 8.219906363466258359e-01
1.925870138548295472e+03 8.208784667307508220e-01
1.925876733485508339e+03 8.196056737330315034e-01
1.925883231356101533e+03 8.181179405724265941e-01
1.925889696528369541e+03 8.162074713224860556e-01
1.925896323700673520e+03 8.135055884253999947e-01
1.925902759949330402e+03 8.097067236247462718e-01
1.925909314551999159e+03 8.046631574977173296e-01
1.925915851636290427e+03 7.983120937589847088e-01
1.925922287612332866e+03 7.905880615494150776e-01
1.925928931270996827e+03 7.813343847592415514e-01
1.925935378641481520e+03 7.702724076964345690e-01
1.925941891820736146e+03 7.570069034656874418e-01
1.925948469207025255e+03 7.409880633953705997e-01
1.925954904715956673e+03 7.214783303273625270e-01
1.925961506312336951e+03 6.974623007641599370e-01
1.925967994623352070e+03 6.675088866868619242e-01
1.925974465289853470e+03 6.297054312765565376e-01
1.925981084066909943e+03 5.817256167174000847e-01
1.925987519108474316e+03 5.214901651902490443e-01
1.925994077552953286e+03 4.483761988756208017e-01
1.926000607893545748e+03 3.648800469400728108e-01
1.926007042662102094e+03 2.778206075842706846e-01
1.926013688509727672e+03 1.967153761985930838e-01
1.926020130788486995e+03 1.304980015305247099e-01
1.926026644990978411e+03 8.528527250547221494e-02
1.926033218450663526e+03 6.214563769180527636e-02
1.926039652751444237e+03 5.550208988244433733e-02
1.926046253717492164e+03 5.606721904259094613e-02
1.926052739754596132e+03 5.597593587165351076e-02
1.926059208624545136e+03 5.106958191126538538e-02
1.926065826293306600e+03 4.087320586184797072e-02
1.926072260126054971e+03 2.819372747395708020e-02
1.926078815119692308e+03 1.757068290469501054e-02
1.926085346005402698e+03 1.336841130536073341e-02
1.926091779564749686e+03 1.906450383698548093e-02
1.926098420306818753e+03 3.756341695284501347e-02
1.926104864784534129e+03 7.097344675675877623e-02
1.926111372714458184e+03 1.196946999363555642e-01
1.926117949539506526e+03 1.819175087647323108e-01
1.926124382630411446e+03 2.535368641285222213e-01
1.926130975668456358e+03 3.287236442359375288e-01
1.926137466725482000e+03 4.015381604565244622e-01
1.926143926499918734e+03 4.676776024074243976e-01
1.926150550355507221e+03 5.251007238289919776e-01
1.926156982977713142e+03 5.735715130846420484e-01
1.926163527219681555e+03 6.138739065212248658e-01
1.926170065947497733e+03 6.472138579577002560e-01
1.926176498295908459e+03 6.748169237832468692e-01
1.926183126629724256e+03 6.977317707601163876e-01
1.926189580605252331e+03 7.168375167992065977e-01
1.926196074958621693e+03 7.328588865328320434e-01
1.926202662449178661e+03 7.463653020958727069e-01
1.926209094328480205e+03 7.578095676726843699e-01
1.926215672132664849e+03 7.675438606300779565e-01
1.926222175511626801e+03 7.758409875973054648e-01
1.926228618883404124e+03 7.829241291677345727e-01
1.926235256229122115e+03 7.889635564782233601e-01
1.926241687639057318e+03 7.940866302911167018e-01
1.926248213820338606e+03 7.983866422189894729e-01
1.926254767695434111e+03 8.019154325311299569e-01
1.926261198831179854e+03 8.046719665863789617e-01
1.926267807445852895e+03 8.065843204645698483e-01
1.926274278226235992e+03 8.075198074834532003e-01
1.926280751690870375e+03 8.073491608332881153e-01
1.926287357155269547e+03 8.060827430901384982e-01
1.926293787821237856e+03 8.040834688384594919e-01
1.926300343077509751e+03 8.021339001390308532e-01
1.926306866088611741e+03 8.010443881235833619e-01
1.926313296480148438e+03 8.012446461452801261e-01
1.926319933151683472e+03 8.028273472018887524e-01
1.926326374085662110e+03 8.055414409533975251e-01
1.926332874889038749e+03 8.086736835893816311e-01
1.926339451224779850e+03 8.113782551404202792e-01
1.926345881146128704e+03 8.131707743937851562e-01
1.926352462722568816e+03 8.139378749995304085e-01
1.926358957623046763e+03 8.137673006582341051e-01
1.926365402878562463e+03 8.128420243752338958e-01
1.926372033633334468e+03 8.112969341058002826e-01
1.926378463084237637e+03 8.091528037464057466e-01
1.926384988470338385e+03 8.063148572764460287e-01
1.926391538431985509e+03 8.025495632513724997e-01
1.926397967608060981e+03 7.974250382413935467e-01
1.926404572747943348e+03 7.902627297842126364e-01
1.926411042293068022e+03 7.801053136324075377e-01
1.926417510393110888e+03 7.658135095531718450e-01
1.926424116511071816e+03 7.465622517256652602e-01
1.926430545216290284e+03 7.226884867158683834e-01
1.926437092427191374e+03 6.967302959339828350e-01
1.926443618771212641e+03 6.734206616115610000e-01
1.926450047201360121e+03 6.573823706280123025e-01
1.926456673146053618e+03 6.509108491455690704e-01
1.926463120092999816e+03 6.537015381179892559e-01
1.926469608278451005e+03 6.630195756866349432e-01
1.926476192517263371e+03 6.742183214907320199e-01
1.926482620476142074e+03 6.832737568207660761e-01
1.926489186752016167e+03 6.892296277553136008e-01
1.926495692236782361e+03 6.933823300107847531e-01
1.926502120299840726e+03 6.972581533910763296e-01
1.926508763529810722e+03 7.015350440610669258e-01
1.926515191017162351e+03 7.053120436296187457e-01
1.926521696526994901e+03 7.060139405604433094e-01
1.926528261646227065e+03 7.009089250632009049e-01
1.926534688858111394e+03 6.893575937277321986e-01
1.926541271437222804e+03 6.740549022638073762e-01
1.926547758823011236e+03 6.598531438916532821e-01
1.926554202469106485e+03 6.510985659360487565e-01
1.926560828319925349e+03 6.502950145498750389e-01
1.926567255059870149e+03 6.577122284356853310e-01
1.926573775131148750e+03 6.709784794280404530e-01
1.926580323892277875e+03 6.858329333526129723e-01
1.926586750356511857e+03 6.984481467075460692e-01
1.926593346475214503e+03 7.068278757442326699e-01
1.926599818524211287e+03 7.108015012265688215e-01
1.926606274989207805e+03 7.112554192256576036e-01
1.926612886223551186e+03 7.092192007622084571e-01
1.926619312215433183e+03 7.054862513191066942e-01
1.926625844083312359e+03 7.005447173499107505e-01
1.926632379249723726e+03 6.946551481721278121e-01
1.926638804965650706e+03 6.879475081197700126e-01
1.926645411858389480e+03 6.804765219829231881e-01
1.926651871334689304e+03 6.722626589186297963e-01
1.926658337852541536e+03 6.633105337904831034e-01
1.926664937234994341e+03 6.536135542454440950e-01
1.926671362478156198e+03 6.431453175203172279e-01
1.926677903375879851e+03 6.318448055012880760e-01
1.926684427712868683e+03 6.196179366844087877e-01
1.926690852679831323e+03 6.063340374609734740e-01
1.926697467579137992e+03 5.918132019412284395e-01
1.926703917248748439e+03 5.758416348306052424e-01
1.926710391051496799e+03 5.581502939918218109e-01
1.926716981348556146e+03 5.383890752413872383e-01
1.926723405842340753e+03 5.161743252522841274e-01
1.926729953001238073e+03 4.911888984883236997e-01
1.926736469276011348e+03 4.633865290441966378e-01
1.926742893493353222e+03 4.332577034301421937e-01
1.926749513629845751e+03 4.019232864829236918e-01
1.926755956260684570e+03 3.707340051477895360e-01
1.926762434578456805e+03 3.406280949594886476e-01
1.926769018558531798e+03 3.119401087303037556e-01
1.926775442302281590e+03 2.845472906907482447e-01
1.926781992951767279e+03 2.578951609555474866e-01
1.926788503933447373e+03 2.310755897530703262e-01
1.926794927400509323e+03 2.033938640527137853e-01
1.926801550002890508e+03 1.747940011616131717e-01
1.926807988364791072e+03 1.457312301745349592e-01
1.926814468425797941e+03 1.169604523882851604e-01
1.926821048859212624e+03 8.951701229303644924e-02
1.926827471852269582e+03 6.466715335684358745e-02
1.926834023219841583e+03 4.361950311238452921e-02
1.926840531679465130e+03 2.715078630576765739e-02
1.926846954395589137e+03 1.537818101008390538e-02
1.926853576690643877e+03 7.793577002457192753e-03
1.926860013555355408e+03 3.466073985297817364e-03
1.926866492585889546e+03 1.320980463929506818e-03
1.926873072244886089e+03 4.186546837727387542e-04
1.926879494486589920e+03 1.059662319441840146e-04
1.926886043797828279e+03 2.547947753170553490e-05
1.926892552508348899e+03 4.150109100565230863e-05
1.926898974472875580e+03 1.728726321320123648e-04
1.926905593685470649e+03 5.879503598618383061e-04
1.926912031826659813e+03 1.638145947724877665e-03
1.926918507051096185e+03 3.865108478987769932e-03
1.926925088709832607e+03 7.924495774679985241e-03
1.926931510199524610e+03 1.440776153653309209e-02
1.926938054678089884e+03 2.365028930044848696e-02
1.926944566414379324e+03 3.559305995206878126e-02
1.926950987626648384e+03 4.970118297894300652e-02
1.926957600979729705e+03 6.502813926923710353e-02
1.926964043172983111e+03 8.042522292302858866e-02
1.926970511813773783e+03 9.476235926083152739e-02
1.926977098248329412e+03 1.070704019418037001e-01
1.926983518985349065e+03 1.166456480096946802e-01
1.926990055852979367e+03 1.230744611310584519e-01
1.926996573391831362e+03 1.261814708044402267e-01
1.927002993851182509e+03 1.259826772484020641e-01
1.927009598565773786e+03 1.226479355481780026e-01
1.927016047588597303e+03 1.164682736173676542e-01
1.927022506866274398e+03 1.078389834120381946e-01
1.927029100854648277e+03 9.723444709060483082e-02
1.927035520838334378e+03 8.519916704376501171e-02
1.927042047314846513e+03 7.233763745665529321e-02
1.927048573434973832e+03 5.928769444019164198e-02
1.927054993140746774e+03 4.669039623433086927e-02
1.927061586435948357e+03 3.513759565736276902e-02
1.927068045067771891e+03 2.510756746529136871e-02
1.927074492200940540e+03 1.690649423466089596e-02
1.927081096523055521e+03 1.063911356061593254e-02
1.927087515752747777e+03 6.195226555586966048e-03
1.927094029056031331e+03 3.296423981492322460e-03
1.927100566538073053e+03 1.580183460531152904e-03
1.927106985489605677e+03 6.708409548313219945e-04
1.927113564582592971e+03 2.469095988482819613e-04
1.927120035604769328e+03 7.684994519677479385e-05
1.927126467810111308e+03 1.945889590921789884e-05
1.927133085247813824e+03 3.774425719761874834e-06
1.927139503722849895e+03 nan
1.927146001068870191e+03 4.353954488190316122e-08
1.927152552695388749e+03 5.133597000738951471e-09
1.927158970892018715e+03 6.194868286032071599e-08
1.927165532998039453e+03 5.975243563483913664e-07
1.927172019193847973e+03 3.678543480549947768e-06
1.927178437111981339e+03 1.626500440685452095e-05
1.927185063597225508e+03 5.610575406391146318e-05
1.927191484742897501e+03 1.586718162492579216e-04
1.927197963345691278e+03 3.793429222656947639e-04
1.927204531901175642e+03 7.826355907101316921e-04
1.927210949342241065e+03 1.415920874787376200e-03
1.927217491674614621e+03 2.275252680240088827e-03
1.927223995829261639e+03 3.278300107251363657e-03
1.927230412991583307e+03 4.264726369440960396e-03
1.927237018672494514e+03 5.030153828095920709e-03
1.927243458807142360e+03 5.388494497594219917e-03
1.927249915878816864e+03 5.242858829330275007e-03
1.927256504149685497e+03 4.626245852142226757e-03
